date,walcl_billion,rrp_billion,tga_billion,usd_liquidity_proxy_no_tga,net_liquidity,net_liquidity_change_7d,net_liquidity_change_30d,net_liquidity_change_90d,net_liquidity_pct_change_30d,net_liquidity_pct_change_90d,net_liquidity_zscore_252d,net_liquidity_slope_30d,net_liquidity_slope_90d,tga_billion_change_7d,tga_billion_change_30d,tga_billion_change_90d,tga_billion_pct_change_30d,tga_billion_pct_change_90d,tga_billion_zscore_252d,tga_billion_slope_30d,tga_billion_slope_90d
2020-05-04,6655.929,4.85,1099.175,6651.079,5551.9039999999995,-42.952000000001135,561.902,1820.1649999999995,0.11260556608995342,0.4877524928726258,,561.902,1820.1649999999995,137.37099999999998,425.6869999999999,681.396,0.6320632290404578,1.630996292298081,,425.6869999999999,681.396
2020-05-05,6655.929,1.925,1167.077,6654.004,5486.927,-38.90900000000056,496.9250000000002,1740.9169999999995,0.09958412842319508,0.4647390156459805,,496.9250000000002,1740.9169999999995,126.9079999999999,493.58899999999994,750.492,0.7328846245218918,1.8015339006445266,,493.58899999999994,750.492
2020-05-06,6721.42,1.175,1143.268,6720.245,5576.977,-1.2700000000004366,586.1210000000001,1821.5769999999993,0.11743897239271184,0.48505538690951666,1.7709644955372044,586.1210000000001,1821.5769999999993,67.03600000000006,466.81100000000004,732.364,0.6900822964356936,1.782323851799934,2.394389925099283,466.81100000000004,732.364
2020-05-07,6721.42,0.982,1198.455,6720.438,5521.983,47.86399999999958,549.1499999999996,1762.0339999999997,0.11043001041860845,0.4686324202801686,1.6685954072631128,549.1499999999996,1762.0339999999997,18.419999999999845,448.04099999999994,792.7969999999999,0.5970584237500898,1.9543482440873836,2.536856677862537,448.04099999999994,792.7969999999999
2020-05-08,6721.42,0.68,1193.614,6720.74,5527.126,-27.59399999999914,324.64600000000064,1767.1769999999997,0.06240216204579374,0.47000025798222245,1.651068011040405,324.64600000000064,1767.1769999999997,92.65599999999995,366.43600000000004,787.956,0.44299534078517566,1.9424145462433873,2.447796808589699,366.43600000000004,787.956
2020-05-09,6721.42,0.68,1193.614,6720.74,5527.126,-27.59399999999914,348.4200000000001,1767.1769999999997,0.06727935511303396,0.47000025798222245,1.627466382691734,348.4200000000001,1767.1769999999997,92.65599999999995,294.70400000000006,787.956,0.3278459467577399,1.9424145462433873,2.383220228723756,294.70400000000006,787.956
2020-05-10,6721.42,0.68,1193.614,6720.74,5527.126,-27.59399999999914,331.451,1775.5,0.06379363605306332,0.47326146049739504,1.6048507429302188,331.451,1775.5,92.65599999999995,311.673,779.363,0.35339438805997236,1.8813786810412045,2.3235048168325036,311.673,779.363
2020-05-11,6721.42,0.123,1151.999,6721.2970000000005,5569.298000000001,17.394000000001142,373.6230000000005,1835.0100000000002,0.07191038700457608,0.49139487902379253,1.6385688360248698,373.6230000000005,1835.0100000000002,52.82400000000007,270.058,719.808,0.30620869196465517,1.6654858615750907,2.1234902183022974,270.058,719.808
2020-05-12,6721.42,0.825,1172.993,6720.595,5547.602,60.67500000000018,351.9269999999997,1769.5629999999996,0.06773460618687643,0.46838134810148846,1.587584307041763,351.9269999999997,1769.5629999999996,5.91599999999994,291.0519999999999,768.6519999999999,0.33001300540512335,1.9009994039684326,2.152256505133337,291.0519999999999,768.6519999999999
2020-05-13,6934.227,13.825,1138.172,6920.402,5782.2300000000005,205.2530000000006,574.0670000000009,2025.4589999999998,0.11022446878102721,0.5391489127231868,1.8700602863976301,574.0670000000009,2025.4589999999998,-5.096000000000004,269.294,712.704,0.3099330400815765,1.6751060009213385,1.9889516998311287,269.294,712.704
2020-05-14,6934.227,0.133,1206.011,6934.094,5728.0830000000005,206.10000000000036,613.7820000000011,1972.7210000000005,0.1200128815257453,0.525307813201497,1.7699994255072697,613.7820000000011,1972.7210000000005,7.55600000000004,247.0709999999999,778.684,0.25765011366717405,1.8222204541252949,2.1810241777766493,247.0709999999999,778.684
2020-05-15,6934.227,1.15,1185.006,6933.077,5748.071,220.9449999999997,239.48899999999958,1992.7089999999998,0.043475616773971826,0.5306303360368454,1.7685763859287338,239.48899999999958,1992.7089999999998,-8.607999999999947,328.8510000000001,757.6790000000001,0.3841021777598683,1.7730660594813812,2.0658398321393787,328.8510000000001,757.6790000000001
2020-05-16,6934.227,1.15,1185.006,6933.077,5748.071,220.9449999999997,291.4480000000003,1992.7089999999998,0.053411789672843435,0.5306303360368454,1.7420440642690647,291.4480000000003,1992.7089999999998,-8.607999999999947,275.26700000000005,757.6790000000001,0.30257799214939674,1.7730660594813812,2.0265033155370697,275.26700000000005,757.6790000000001
2020-05-17,6934.227,1.15,1185.006,6933.077,5748.071,220.9449999999997,270.9520000000002,1992.7089999999998,0.049469803376556154,0.5306303360368454,1.7166731548576502,270.9520000000002,1992.7089999999998,-8.607999999999947,295.96400000000006,757.6790000000001,0.33290215760335284,1.7730660594813812,1.9893347246291744,295.96400000000006,757.6790000000001
2020-05-18,6934.227,0.578,1188.332,6933.648999999999,5745.316999999999,176.0189999999984,268.1979999999994,2017.887999999999,0.04896698428498625,0.5413618877784121,1.688956158372519,268.1979999999994,2017.887999999999,36.333000000000084,299.2900000000001,742.5260000000001,0.33664326319791416,1.665580992629081,1.9648565090632173,299.2900000000001,742.5260000000001
2020-05-19,6934.227,0.09,1218.209,6934.137,5715.928,168.32600000000002,238.8090000000002,1965.504,0.04360120713097526,0.5240751445703205,1.6294182737407954,238.8090000000002,1965.504,45.21600000000012,329.16700000000003,797.1580000000001,0.3702490995925951,1.8932575863731476,2.0261723514702417,329.16700000000003,797.1580000000001
2020-05-20,7037.258,9.726,1193.297,7027.532,5834.235,52.0049999999992,355.259,2109.759,0.06484040083402443,0.5664579393181752,1.7536927315330681,355.259,2109.759,55.125,335.3860000000001,749.803,0.3909333252516871,1.6906722526122109,1.911237065775241,335.3860000000001,749.803
2020-05-21,7037.258,0.003,1270.885,7037.255,5766.37,38.28699999999935,335.5550000000003,2040.6450000000004,0.06178722714730678,0.547717558327574,1.6458780849365577,335.5550000000003,2040.6450000000004,64.87400000000002,346.341,829.572,0.3746073740135678,1.8797814702943265,2.1219610424285804,346.341,829.572
2020-05-22,7037.258,0.001,1302.819,7037.257,5734.438,-13.63299999999981,122.1259999999993,2008.7130000000006,0.02176037255234542,0.5391468774533819,1.5857665707817303,122.1259999999993,2008.7130000000006,117.81299999999987,352.81999999999994,861.506,0.37138986462090995,1.952142810205002,2.1792744725113278,352.81999999999994,861.506
2020-05-23,7037.258,0.001,1302.819,7037.257,5734.438,-13.63299999999981,169.30299999999988,2008.7130000000006,0.030422083201934846,0.5391468774533819,1.566441641826774,169.30299999999988,2008.7130000000006,117.81299999999987,296.2679999999999,861.506,0.29433978010056117,1.952142810205002,2.136263163498202,296.2679999999999,861.506
2020-05-24,7037.258,0.001,1302.819,7037.257,5734.438,-13.63299999999981,128.73300000000017,2014.2590000000005,0.02296464048678981,0.5414414198886668,1.5478077106815045,128.73300000000017,2014.2590000000005,117.81299999999987,336.8879999999999,852.02,0.34877025377589077,1.8900219388241766,2.0957051626209924,336.8879999999999,852.02
2020-05-25,7037.258,0.001,1302.819,7037.257,5734.438,-10.878999999998996,128.73300000000017,2032.6890000000003,0.02296464048678981,0.5491158368652225,1.5298245445031258,128.73300000000017,2032.6890000000003,114.48699999999985,336.8879999999999,833.1089999999999,0.34877025377589077,1.7736667305358624,2.057375773344494,336.8879999999999,833.1089999999999
2020-05-26,7037.258,0.001,1364.378,7037.257,5672.879,-43.04899999999998,67.17399999999998,1904.1570000000002,0.011983149309498176,0.5052527090085182,1.4387717160741027,67.17399999999998,1904.1570000000002,146.16899999999987,398.4469999999999,976.7629999999999,0.4125004788126687,2.519930859228874,2.2006292518315878,398.4469999999999,976.7629999999999
2020-05-27,7097.316,4.326,1326.897,7092.99,5766.093,-68.14199999999983,171.23699999999917,1985.895,0.030606149648891634,0.5253415297293951,1.5350027897477634,171.23699999999917,1985.895,133.5999999999999,365.09299999999996,948.733,0.37959189190313203,2.508787192858125,2.0497725051355453,365.09299999999996,948.733
2020-05-28,7097.316,0.0,1414.981,7097.316,5682.335,-84.03499999999985,156.4989999999998,1883.1360000000004,0.0283213254971737,0.4956665865620624,1.4182662579829721,156.4989999999998,1883.1360000000004,144.096,374.8119999999999,1057.73,0.36033759898631845,2.960747485661342,2.2647398071232883,374.8119999999999,1057.73
2020-05-29,7097.316,1.325,1449.129,7095.991,5646.862,-87.57600000000002,68.61499999999978,1847.6630000000005,0.012300459266145758,0.4863296184274635,1.3619332724631894,68.61499999999978,1847.6630000000005,146.30999999999995,372.89699999999993,1091.878,0.34648384363222795,3.056332942385046,2.314223451092068,372.89699999999993,1091.878
2020-05-30,7097.316,1.325,1449.129,7095.991,5646.862,-87.57600000000002,172.74299999999948,1847.6630000000005,0.03155631070497367,0.4863296184274635,1.349045114399082,172.74299999999948,1847.6630000000005,146.30999999999995,269.0939999999998,1091.878,0.22803899884325451,3.056332942385046,2.266178595757836,269.0939999999998,1091.878
2020-05-31,7097.316,1.325,1449.129,7095.991,5646.862,-87.57600000000002,92.14200000000073,1894.5480000000002,0.016588054843448496,0.5049012422734345,1.33651676668184,92.14200000000073,1894.5480000000002,146.30999999999995,348.1709999999998,1045.331,0.316243671420708,2.588747343969014,2.2210102556786886,348.1709999999998,1045.331
2020-06-01,7097.316,0.0,1394.436,7097.316,5702.88,-31.557999999999993,148.16000000000076,1931.4610000000002,0.026672811590863432,0.5121311103327422,1.3903140469545097,148.16000000000076,1931.4610000000002,91.61699999999996,293.47799999999984,1007.8449999999999,0.26656602704190324,2.6070058537317213,2.031181951073119,293.47799999999984,1007.8449999999999
2020-06-02,7097.316,2.013,1455.494,7095.303,5639.809,-33.06999999999971,85.08900000000085,1784.6290000000008,0.015318323875911144,0.46291716599484367,1.3029636715274788,85.08900000000085,1784.6290000000008,91.11599999999999,354.53599999999983,1074.192,0.3220250000454148,2.817168543569139,2.160538834663512,354.53599999999983,1074.192
2020-06-03,7165.217,0.013,1431.462,7165.204,5733.741999999999,-32.35100000000057,181.83799999999974,1872.5359999999996,0.03275236747609456,0.48496143432906713,1.4017031559898159,181.83799999999974,1872.5359999999996,104.56500000000005,332.28700000000003,1052.011,0.30230582027429675,2.7724554685585225,2.058122947860246,332.28700000000003,1052.011
2020-06-04,7165.217,0.0,1501.733,7165.217,5663.4839999999995,-18.851000000000568,176.5569999999998,1800.3709999999996,0.0321777563288157,0.46604150590469384,1.3062827549310267,176.5569999999998,1800.3709999999996,86.75199999999995,334.65599999999995,1126.269,0.2867471469320362,2.9996724053437878,2.206863348010487,334.65599999999995,1126.269
2020-06-05,7165.217,0.0,1494.494,7165.217,5670.723,23.860999999999876,93.7460000000001,1807.6100000000001,0.01680946505606884,0.46791538326732884,1.3034575085870823,93.7460000000001,1807.6100000000001,45.36500000000001,351.2259999999999,1119.03,0.30721230717557035,2.980392261308674,2.1474738758214533,351.2259999999999,1119.03
2020-06-06,7165.217,0.0,1494.494,7165.217,5670.723,23.860999999999876,148.73999999999978,1807.6100000000001,0.026935975717418792,0.46791538326732884,1.292307918750325,148.73999999999978,1807.6100000000001,45.36500000000001,296.039,1119.03,0.24701720131335758,2.980392261308674,2.1097102577743514,296.039,1119.03
2020-06-07,7165.217,0.0,1494.494,7165.217,5670.723,23.860999999999876,143.59699999999975,1822.2940000000003,0.02598041007206997,0.473516336146516,1.281440184438775,143.59699999999975,1822.2940000000003,45.36500000000001,300.8799999999999,1103.9199999999998,0.25207479134795663,2.8264042153343536,2.073873611626573,300.8799999999999,1103.9199999999998
2020-06-08,7165.217,0.0,1520.809,7165.217,5644.407999999999,-58.47200000000066,117.28199999999924,1798.1859999999997,0.021219346184617294,0.4675200755442612,1.2402823893232364,117.28199999999924,1798.1859999999997,126.37300000000005,327.19499999999994,1125.675,0.2741212820895196,2.848843683408666,2.105382981965524,327.19499999999994,1125.675
2020-06-09,7165.217,1.252,1535.311,7163.964999999999,5628.6539999999995,-11.155000000000655,101.52799999999934,1690.4049999999993,0.018369040257088187,0.42922755772933585,1.2122060919118418,101.52799999999934,1690.4049999999993,79.81700000000001,341.6969999999999,1162.974,0.28627093851110996,3.1234446214048024,2.1059023837970017,341.6969999999999,1162.974
2020-06-10,7168.936,0.012,1504.569,7168.924,5664.3550000000005,-69.3869999999988,95.05699999999979,1692.3220000000006,0.017068039813994407,0.4260594008156531,1.2443135921817936,95.05699999999979,1692.3220000000006,73.10699999999997,352.56999999999994,1185.741,0.30605061289115687,3.7190616884338894,1.9958024554448175,352.56999999999994,1185.741
2020-06-11,7168.936,0.375,1550.414,7168.561,5618.147,-45.336999999999534,70.54500000000007,1647.2019999999998,0.0127163051711352,0.41481360230373365,1.181097470118347,70.54500000000007,1647.2019999999998,48.68100000000004,377.42100000000005,1224.548,0.32175895337823857,3.757826836797948,2.076497475792778,377.42100000000005,1224.548
2020-06-12,7168.936,0.0,1541.349,7168.936,5627.5869999999995,-43.13600000000042,-154.64300000000094,1656.6419999999994,-0.026744525900906924,0.4171908701832938,1.1833724655989097,-154.64300000000094,1656.6419999999994,46.85500000000002,403.1769999999999,1215.483,0.354232049286048,3.730008653863858,2.0214316197686295,403.1769999999999,1215.483
2020-06-13,7168.936,0.0,1541.349,7168.936,5627.5869999999995,-43.13600000000042,-100.496000000001,1656.6419999999994,-0.01754443851459575,0.4171908701832938,1.174745656782604,-100.496000000001,1656.6419999999994,46.85500000000002,335.33799999999997,1215.483,0.27805550695640413,3.730008653863858,1.9905011635918608,335.33799999999997,1215.483
2020-06-14,7168.936,0.0,1541.349,7168.936,5627.5869999999995,-43.13600000000042,-120.48400000000038,1734.9019999999996,-0.02096077101344096,0.4456826072492379,1.166305169623547,-120.48400000000038,1734.9019999999996,46.85500000000002,356.34299999999985,1123.548,0.30070986982344383,2.689194137879038,1.9609501510246872,356.34299999999985,1123.548
2020-06-15,7168.936,0.003,1597.571,7168.933,5571.362,-73.04599999999937,-176.70899999999983,1687.5989999999997,-0.03074231337782707,0.434526772102211,1.0931562467788134,-176.70899999999983,1687.5989999999997,76.76199999999994,412.5649999999998,1175.123,0.34815435533659733,2.7816985759194033,2.0639027485047223,412.5649999999998,1175.123
2020-06-16,7168.936,4.0,1588.615,7164.936,5576.321,-52.33299999999963,-171.75,1309.9399999999996,-0.029879589170001553,0.30703774463649625,1.0917204958096773,-171.75,1309.9399999999996,53.30400000000009,403.6089999999999,1187.261,0.3405965876966024,2.9581391988120216,2.0111657505577645,403.6089999999999,1187.261
2020-06-17,7094.69,0.001,1565.306,7094.688999999999,5529.383,-134.97200000000066,-215.9339999999993,1254.8769999999995,-0.03758434913164921,0.29357240345434055,1.0304353755789446,-215.9339999999993,1254.8769999999995,60.73700000000008,376.97399999999993,1172.795,0.3172295284482787,2.987929000715903,1.927890468929062,376.97399999999993,1172.795
2020-06-18,7094.69,0.001,1634.655,7094.688999999999,5460.034,-158.11300000000028,-255.89400000000023,1186.9209999999994,-0.04476858350909951,0.27776494560288945,0.9440116918035378,-255.89400000000023,1186.9209999999994,84.24099999999999,416.4459999999999,1251.759,0.3418510288464458,3.269187977936568,2.0589336570371404,416.4459999999999,1251.759
2020-06-19,7094.69,0.001,1635.527,7094.688999999999,5459.161999999999,-168.42500000000018,-375.0730000000003,1186.048999999999,-0.06428829143838055,0.27756087891895187,0.9377665086015431,-375.0730000000003,1186.048999999999,94.17800000000011,442.23,1252.631,0.37059508236423966,3.27146535873971,2.029590689567737,442.23,1252.631
2020-06-20,7094.69,0.001,1635.527,7094.688999999999,5459.161999999999,-168.42500000000018,-307.20800000000054,1186.048999999999,-0.053275804362189816,0.27756087891895187,0.9326274562563457,-307.20800000000054,1186.048999999999,94.17800000000011,364.64200000000005,1252.631,0.28691974490217453,3.27146535873971,1.999600721830997,364.64200000000005,1252.631
2020-06-21,7094.69,0.001,1635.527,7094.688999999999,5459.161999999999,-168.42500000000018,-275.27600000000075,1212.8039999999992,-0.04800400666987781,0.2856103983696143,0.9275721363017253,-275.27600000000075,1212.8039999999992,94.17800000000011,332.7080000000001,1240.617,0.25537545890872027,3.1415183206300172,1.970903612813962,332.7080000000001,1240.617
2020-06-22,7094.69,0.01,1626.909,7094.679999999999,5467.770999999999,-103.59100000000126,-266.6670000000013,1251.8409999999976,-0.046502726160785324,0.29693116346808357,0.9325754274182952,-266.6670000000013,1251.8409999999976,29.338000000000193,324.09000000000015,1216.143,0.24876057226675408,2.9606710389857,1.9244818530849923,324.09000000000015,1216.143
2020-06-23,7094.69,0.011,1612.877,7094.678999999999,5481.802,-94.51900000000023,-252.63600000000042,709.8249999999998,-0.04405593015392273,0.14874862137851874,0.9438441597220061,-252.63600000000042,709.8249999999998,24.261999999999944,310.058,1227.987,0.2379900815078686,3.190488191431318,1.868128096724655,310.058,1227.987
2020-06-24,7082.302,0.001,1586.573,7082.3009999999995,5495.727999999999,-33.655000000000655,-238.71000000000095,762.0269999999982,-0.04162744457259826,0.16097911549546495,0.9549057683989757,-238.71000000000095,762.0269999999982,21.267000000000053,283.75400000000013,1204.476,0.21780001673294613,3.152278086454487,1.787273010712083,283.75400000000013,1204.476
2020-06-25,7082.302,0.001,1638.128,7082.3009999999995,5444.173,-15.860999999999876,-228.70600000000013,798.3079999999991,-0.040315684505169314,0.1718319408764566,0.8899131241323555,-228.70600000000013,798.3079999999991,3.4729999999999563,273.75,1240.509,0.20064087811442288,3.1198433676459114,1.8774338846317506,273.75,1240.509
2020-06-26,7082.302,0.2,1647.248,7082.102,5434.854,-24.307999999999083,-331.2389999999996,788.9889999999996,-0.057446003732509965,0.16982607114068093,0.8745934371071639,-331.2389999999996,788.9889999999996,11.721000000000004,320.3510000000001,1249.629,0.24142868662752281,3.14277989733891,1.8731980728336615,320.3510000000001,1249.629
2020-06-27,7082.302,0.2,1647.248,7082.102,5434.854,-24.307999999999083,-247.48099999999977,788.9889999999996,-0.04355269444691312,0.16982607114068093,0.8702686872338954,-247.48099999999977,788.9889999999996,11.721000000000004,232.26700000000005,1249.629,0.16414849386670216,3.14277989733891,1.8497135973497205,232.26700000000005,1249.629
2020-06-28,7082.302,0.2,1647.248,7082.102,5434.854,-24.307999999999083,-212.0079999999998,825.8029999999999,-0.03754439191182635,0.17916985513937678,0.8660075809110874,-212.0079999999998,825.8029999999999,11.721000000000004,198.11900000000014,1239.518,0.13671591694045193,3.0400461089446447,1.8270919112852388,198.11900000000014,1239.518
