date,regime,regime_score,regime_confidence,fed_policy_score,usd_liquidity_score,rates_pressure_score,risk_appetite_score,stablecoin_liquidity_score,btc_market_score,macro_liquidity_score,score_coverage_ratio,primary_driver,secondary_driver,risk_level,allowed_actions,forbidden_actions,reason,previous_regime,regime_changed,regime_duration_days
2020-11-14,neutral,64.74963746192054,0.7333333333333334,50.97875562278145,85.34162654452578,36.526445857652725,62.445431226799656,84.1356658708623,,64.74963746192054,0.8333333333333334,mixed,none,medium,"observe, collect data, avoid strong assumptions",avoid overfitting weak signals,neutral: macro_liquidity_score=64.75; usd_liquidity_score=85.34; risk_appetite_score=62.45; rates_pressure_score=36.53; stablecoin_liquidity_score=84.14; btc_market_score=n/a; net_liquidity_change_30d=199.74; net_liquidity_change_90d=305.33; transmission_phase=neutral,neutral,False,6
2020-11-15,neutral,65.24610013949575,0.7333333333333334,50.913637541031086,86.57823072978171,37.104705510045,62.60690209540244,84.18606930417825,,65.24610013949575,0.8333333333333334,mixed,none,medium,"observe, collect data, avoid strong assumptions",avoid overfitting weak signals,neutral: macro_liquidity_score=65.25; usd_liquidity_score=86.58; risk_appetite_score=62.61; rates_pressure_score=37.10; stablecoin_liquidity_score=84.19; btc_market_score=n/a; net_liquidity_change_30d=206.69; net_liquidity_change_90d=333.38; transmission_phase=neutral,neutral,False,7
2020-11-16,neutral,64.11770622110305,0.7333333333333334,50.49225774937804,83.48209407195563,34.44433591457301,65.05921308520001,84.09216181935025,,64.11770622110305,0.8333333333333334,mixed,none,medium,"observe, collect data, avoid strong assumptions",avoid overfitting weak signals,neutral: macro_liquidity_score=64.12; usd_liquidity_score=83.48; risk_appetite_score=65.06; rates_pressure_score=34.44; stablecoin_liquidity_score=84.09; btc_market_score=n/a; net_liquidity_change_30d=171.67; net_liquidity_change_90d=289.90; transmission_phase=neutral,neutral,False,8
2020-11-17,neutral,64.6204120046092,0.7333333333333334,50.41232129370629,82.73145599380045,37.40613982566422,65.28927286404053,84.2602647793553,,64.6204120046092,0.8333333333333334,mixed,none,medium,"observe, collect data, avoid strong assumptions",avoid overfitting weak signals,neutral: macro_liquidity_score=64.62; usd_liquidity_score=82.73; risk_appetite_score=65.29; rates_pressure_score=37.41; stablecoin_liquidity_score=84.26; btc_market_score=n/a; net_liquidity_change_30d=192.95; net_liquidity_change_90d=238.85; transmission_phase=neutral,neutral,False,9
2020-11-18,neutral,66.3250577449702,0.7333333333333334,50.3202015883456,87.63171214473265,39.40135262569221,65.04806045772897,83.99409401493598,,66.3250577449702,0.8333333333333334,mixed,none,medium,"observe, collect data, avoid strong assumptions",avoid overfitting weak signals,neutral: macro_liquidity_score=66.33; usd_liquidity_score=87.63; risk_appetite_score=65.05; rates_pressure_score=39.40; stablecoin_liquidity_score=83.99; btc_market_score=n/a; net_liquidity_change_30d=281.53; net_liquidity_change_90d=315.88; transmission_phase=neutral,neutral,False,10
2020-11-19,macro_stabilization,66.57219955773435,0.7333333333333334,51.65041302765004,87.80621203578494,43.16980883486877,67.51862721905161,83.6924287612242,,67.79415014123207,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=67.79; usd_liquidity_score=87.81; risk_appetite_score=67.52; rates_pressure_score=43.17; stablecoin_liquidity_score=83.69; btc_market_score=n/a; net_liquidity_change_30d=275.98; net_liquidity_change_90d=319.63; transmission_phase=neutral,neutral,True,1
2020-11-20,liquidity_recovery,66.93021992726919,0.6333333333333333,51.58076245493123,87.67020856934776,47.59957599732676,64.28905776552752,83.51928842877442,,68.16203737687474,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=68.16; usd_liquidity_score=87.67; risk_appetite_score=64.29; rates_pressure_score=47.60; stablecoin_liquidity_score=83.52; btc_market_score=n/a; net_liquidity_change_30d=241.37; net_liquidity_change_90d=329.88; transmission_phase=neutral,macro_stabilization,True,1
2020-11-21,liquidity_recovery,67.7190356658805,0.6333333333333333,51.50797392685576,87.39684911986528,51.43957950278776,63.159472262679046,84.36648327611223,,68.88024177818991,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=68.88; usd_liquidity_score=87.40; risk_appetite_score=63.16; rates_pressure_score=51.44; stablecoin_liquidity_score=84.37; btc_market_score=n/a; net_liquidity_change_30d=228.49; net_liquidity_change_90d=329.88; transmission_phase=neutral,liquidity_recovery,False,2
2020-11-22,liquidity_recovery,67.06023147285858,0.6333333333333333,51.537929759936574,87.67917934953284,50.375814889254386,61.71613382616876,84.26500460453731,,68.46979782647831,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=68.47; usd_liquidity_score=87.68; risk_appetite_score=61.72; rates_pressure_score=50.38; stablecoin_liquidity_score=84.27; btc_market_score=n/a; net_liquidity_change_30d=229.66; net_liquidity_change_90d=336.13; transmission_phase=neutral,liquidity_recovery,False,3
2020-11-23,liquidity_recovery,67.42273294557793,0.6333333333333333,51.460679667168016,87.75845637352613,48.16860797412174,65.1744907031956,84.41218543040691,,68.58937673146829,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=68.59; usd_liquidity_score=87.76; risk_appetite_score=65.17; rates_pressure_score=48.17; stablecoin_liquidity_score=84.41; btc_market_score=n/a; net_liquidity_change_30d=229.08; net_liquidity_change_90d=337.21; transmission_phase=neutral,liquidity_recovery,False,4
2020-11-24,liquidity_recovery,69.17868487444154,0.6333333333333333,51.37311733952332,88.58235046263724,48.34673438223019,70.07360510995866,84.72601152745642,,69.7120495429401,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=69.71; usd_liquidity_score=88.58; risk_appetite_score=70.07; rates_pressure_score=48.35; stablecoin_liquidity_score=84.73; btc_market_score=n/a; net_liquidity_change_30d=245.21; net_liquidity_change_90d=351.73; transmission_phase=neutral,liquidity_recovery,False,5
2020-11-25,liquidity_recovery,70.79581982057888,0.6833333333333333,50.92049223923114,88.68379108221609,46.07837914927073,77.88005043080848,85.20165171402762,,70.54105862002027,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=70.54; usd_liquidity_score=88.68; risk_appetite_score=77.88; rates_pressure_score=46.08; stablecoin_liquidity_score=85.20; btc_market_score=n/a; net_liquidity_change_30d=245.40; net_liquidity_change_90d=344.85; transmission_phase=neutral,liquidity_recovery,False,6
2020-11-26,macro_stabilization,70.07210678734957,0.7833333333333334,51.18028690551796,88.87957022662562,44.5473963327072,76.78781309671797,84.94463946986355,,70.0736474933475,0.8333333333333334,macro_score,risk_appetite,medium,"observe recovery, prepare scenarios, wait for stronger confirmation",avoid aggressive positioning based on partial improvement,macro_stabilization: macro_liquidity_score=70.07; usd_liquidity_score=88.88; risk_appetite_score=76.79; rates_pressure_score=44.55; stablecoin_liquidity_score=84.94; btc_market_score=n/a; net_liquidity_change_30d=228.47; net_liquidity_change_90d=362.21; transmission_phase=neutral,liquidity_recovery,True,1
2020-11-27,liquidity_recovery,72.6201931636454,0.6833333333333333,51.120946788728425,88.2316593894012,51.288218220650585,79.21065935807096,84.73275136208426,,71.75023568645884,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=71.75; usd_liquidity_score=88.23; risk_appetite_score=79.21; rates_pressure_score=51.29; stablecoin_liquidity_score=84.73; btc_market_score=n/a; net_liquidity_change_30d=225.48; net_liquidity_change_90d=348.52; transmission_phase=neutral,macro_stabilization,True,1
2020-11-28,liquidity_recovery,74.51510042185615,0.6833333333333333,51.05872545798558,88.12132750859335,57.94817614815728,78.92318272718913,84.29126959053556,,73.0677153034848,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=73.07; usd_liquidity_score=88.12; risk_appetite_score=78.92; rates_pressure_score=57.95; stablecoin_liquidity_score=84.29; btc_market_score=n/a; net_liquidity_change_30d=219.94; net_liquidity_change_90d=348.52; transmission_phase=neutral,liquidity_recovery,False,2
2020-11-29,liquidity_recovery,76.8039246495969,0.6833333333333333,50.99324355627357,88.40276453740337,61.63652687527384,82.5692086437764,84.56076232218324,,74.60719854193398,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=74.61; usd_liquidity_score=88.40; risk_appetite_score=82.57; rates_pressure_score=61.64; stablecoin_liquidity_score=84.56; btc_market_score=n/a; net_liquidity_change_30d=171.24; net_liquidity_change_90d=434.32; transmission_phase=neutral,liquidity_recovery,False,3
2020-11-30,liquidity_recovery,71.40330052915527,0.6833333333333333,47.45230246537082,70.10708175532457,63.36414705188671,82.75015996767867,84.81775195594763,,69.39181334173115,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=69.39; usd_liquidity_score=70.11; risk_appetite_score=82.75; rates_pressure_score=63.36; stablecoin_liquidity_score=84.82; btc_market_score=n/a; net_liquidity_change_30d=45.98; net_liquidity_change_90d=256.01; transmission_phase=neutral,liquidity_recovery,False,4
2020-12-01,liquidity_recovery,72.3532618940269,0.6833333333333333,47.400072082240925,79.63356443006423,56.26075114032016,82.89214417076911,85.73036851951397,,70.62658783495408,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=70.63; usd_liquidity_score=79.63; risk_appetite_score=82.89; rates_pressure_score=56.26; stablecoin_liquidity_score=85.73; btc_market_score=n/a; net_liquidity_change_30d=109.06; net_liquidity_change_90d=290.91; transmission_phase=neutral,liquidity_recovery,False,5
2020-12-02,liquidity_recovery,74.6318826369619,0.6833333333333333,47.38549348521546,84.17833666896291,55.02195867504991,86.99152528744402,85.97740137734732,,72.3357099163908,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=72.34; usd_liquidity_score=84.18; risk_appetite_score=86.99; rates_pressure_score=55.02; stablecoin_liquidity_score=85.98; btc_market_score=n/a; net_liquidity_change_30d=187.35; net_liquidity_change_90d=276.10; transmission_phase=neutral,liquidity_recovery,False,6
2020-12-03,liquidity_recovery,75.93795439585934,0.6833333333333333,47.37083916660845,82.83293775110897,62.648466798229094,84.94538743388964,86.04774168460598,,73.32502560020963,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=73.33; usd_liquidity_score=82.83; risk_appetite_score=84.95; rates_pressure_score=62.65; stablecoin_liquidity_score=86.05; btc_market_score=n/a; net_liquidity_change_30d=152.55; net_liquidity_change_90d=284.65; transmission_phase=neutral,liquidity_recovery,False,7
2020-12-04,liquidity_recovery,71.57866404085058,0.6833333333333333,47.35610821911263,82.33812961110593,51.43348944214973,82.30457008695232,85.96192189172507,,70.23846702319436,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=70.24; usd_liquidity_score=82.34; risk_appetite_score=82.30; rates_pressure_score=51.43; stablecoin_liquidity_score=85.96; btc_market_score=n/a; net_liquidity_change_30d=141.95; net_liquidity_change_90d=285.15; transmission_phase=neutral,liquidity_recovery,False,8
2020-12-05,liquidity_recovery,70.69537202551402,0.6833333333333333,47.34129972062729,82.23274675329223,50.839871143351715,79.9460563681436,86.44845415488439,,69.76281383726854,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=69.76; usd_liquidity_score=82.23; risk_appetite_score=79.95; rates_pressure_score=50.84; stablecoin_liquidity_score=86.45; btc_market_score=n/a; net_liquidity_change_30d=140.10; net_liquidity_change_90d=285.15; transmission_phase=neutral,liquidity_recovery,False,9
2020-12-06,liquidity_recovery,70.80994587128389,0.6833333333333333,47.32641273394107,81.8745343019144,56.305814122571434,75.06362976519415,86.05281327364561,,69.99580529545555,0.8333333333333334,usd_liquidity,risk_appetite,medium,"prepare for risk-on transition, monitor confirmation",avoid overcommitting before BTC and stablecoin confirmation,liquidity_recovery: macro_liquidity_score=70.00; usd_liquidity_score=81.87; risk_appetite_score=75.06; rates_pressure_score=56.31; stablecoin_liquidity_score=86.05; btc_market_score=n/a; net_liquidity_change_30d=134.74; net_liquidity_change_90d=285.15; transmission_phase=neutral,liquidity_recovery,False,10
